REC_BH	STATNUM	ORI	BINCIDNO	ORIADDDT	ORINIBRS	CITY	STATECOD	POPGRP	DIVISN	REGION	AGINDIC	CORECTY	COVBYORI	FIELDNO	JUDDIST	NBRSFLG	INACTDTE	POP1	COUNTY1	MSA1	LSTPOP1	POP2	COUNTY2	MSA2	LSTPOP2	POP3	COUNTY3	MSA3	LSTPOP3	POP4	COUNTY4	MSA4	LSTPOP4	POP5	COUNTY5	MSA5	LSTPOP5	MASTERYR	QTR1ACT	QTR2ACT	QTR3ACT	QTR4ACT	F1QACT	F2QACT	F3QACT	F4QACT	AGNAME	CFIPS1	CFIPS2	CFIPS3	CFIPS4	CFIPS5	HC_FLAG
BH	26	NB0480000	 	19910430	20010101	FAIRBURY	NB	8D	4	2	2	N	 	3600	240A	A	 	4114	48	 	4076	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	Z	Z	Z	 	 	 	 	JEFFERSON	095	 	 	 	 	1
BH	26	NB0480100	 	19910430	20010101	FAIRBURY	NB	6	4	2	1	N	 	3600	240A	A	 	4307	48	 	4267	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	I	Z	Z	 	 	 	 	FAIRBURY	095	 	 	 	 	1
BH	26	NB0490000	 	19910430	 	TECUMSEH	NB	8D	4	2	2	N	 	3600	240A	 	 	2801	49	 	2775	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	JOHNSON	097	 	 	 	 	0
BH	26	NB0490100	 	19910430	20020101	TECUMSEH	NB	7	4	2	1	N	 	3600	240A	A	 	1734	49	 	1718	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	TECUMSEH	097	 	 	 	 	0
BH	26	NB0500000	 	19910430	20020101	MINDEN	NB	8D	4	2	2	N	 	3600	240A	A	 	3959	50	 	3923	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	I	Z	Z	 	 	 	 	KEARNEY	099	 	 	 	 	1
BH	26	NB0500100	 	19910430	20020101	MINDEN	NB	6	4	2	1	N	 	3600	240A	A	 	2995	50	 	2967	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	MINDEN	099	 	 	 	 	0
BH	26	NB0510000	 	19910430	 	OGALLALA	NB	8D	4	2	2	N	 	3600	240A	 	 	3987	51	 	3949	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	 	Z	Z	 	 	 	 	KEITH	101	 	 	 	 	0
BH	26	NB0510100	 	19910430	 	OGALLALA	NB	6	4	2	1	N	 	3600	240A	 	 	4981	51	 	4936	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	OGALLALA	101	 	 	 	 	0
BH	26	NB0520000	 	19910430	 	SPRINGVIEW	NB	8D	4	2	2	N	 	3600	240A	 	 	993	52	 	984	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	KEYA PAHA	103	 	 	 	 	0
BH	26	NB0530000	 	19910430	 	KIMBALL	NB	8D	4	2	2	N	 	3600	240A	 	 	1546	53	 	1532	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	Z	Z	Z	 	 	 	 	KIMBALL	105	 	 	 	 	0
BH	26	NB0530100	 	19910430	 	KIMBALL	NB	6	4	2	1	N	 	3600	240A	 	 	2586	53	 	2562	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	KIMBALL	105	 	 	 	 	0
BH	26	NB0540000	 	19910430	 	CENTER	NB	8D	4	2	2	N	 	3600	240A	 	 	9472	54	 	9385	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	 	Z	 	 	 	 	KNOX	107	 	 	 	 	0
BH	26	NB0540100	 	19910430	 	CREIGHTON	NB	7	4	2	0	N	NB0540000	3600	240A	 	19891101	1284	54	 	1271	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	CREIGHTON	107	 	 	 	 	0
BH	26	NB0540200	 	19910430	 	BLOOMFIELD	NB	7	4	2	0	N	NB0540000	3600	240A	 	19891101	1138	54	 	1127	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	BLOOMFIELD	107	 	 	 	 	0
BH	26	NB0540300	 	19910430	 	WAUSA	NB	7	4	2	0	N	NB0540000	3600	240A	 	19891101	642	54	 	637	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	WAUSA	107	 	 	 	 	0
BH	26	NB0540400	 	19910430	 	VERDIGRE	NB	7	4	2	0	N	NB0540000	3600	240A	 	19891101	525	54	 	520	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	VERDIGRE	107	 	 	 	 	0
BH	26	NB0550000	 	19910430	 	LINCOLN	NB	9C	4	2	2	N	 	3600	240A	 	 	24969	55	464	24696	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	LANCASTER	109	 	 	 	 	0
BH	26	NB0550100	 	19910430	 	LINCOLN	NB	2	4	2	1	Y	 	3600	240A	 	 	227943	55	464	225841	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	I	 	 	 	 	LINCOLN	109	 	 	 	 	1
BH	26	NB0550400	 	19910430	 	LINCOLN	NB	7	4	2	0	N	NB0550500	3600	240A	 	20020101	0	55	464	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	UNIV OF NEBRASKA:LINCOLN	109	 	 	 	 	0
BH	26	NB0550500	 	20021108	 	LINCOLN	NB	7	4	2	3	N	 	3600	240A	 	 	0	55	464	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	UNIV OF NEBRASKA:LINCOLN	109	 	 	 	 	0
BH	26	NB0560000	 	19910430	 	NORTH PLATTE	NB	8C	4	2	2	N	 	3600	240A	 	 	10867	56	 	10766	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	LINCOLN	111	 	 	 	 	0
BH	26	NB0560100	 	19910430	 	NORTH PLATTE	NB	5	4	2	1	N	 	3600	240A	 	 	24128	56	 	23906	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	NORTH PLATTE	111	 	 	 	 	0
BH	26	NB0570000	 	19910430	 	STAPLETON	NB	8D	4	2	2	N	 	3600	240A	 	 	782	57	 	775	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	LOGAN	113	 	 	 	 	0
BH	26	NB0580000	 	19910430	 	TAYLOR	NB	8D	4	2	2	N	 	3600	240A	 	 	720	58	 	713	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	LOUP	115	 	 	 	 	0
BH	26	NB0590000	 	19910430	 	TRYON	NB	8D	4	2	2	N	 	3600	240A	 	 	539	59	 	534	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	MCPHERSON	117	 	 	 	 	0
BH	26	NB0600000	 	19910430	20020801	MADISON	NB	8D	4	2	2	N	 	3600	240A	A	 	9440	60	 	9354	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	Z	Z	Z	 	 	 	 	MADISON	119	 	 	 	 	0
BH	26	NB0600100	 	19910430	19980101	NORFOLK	NB	5	4	2	1	N	 	3600	240A	A	 	23763	60	 	23543	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	Z	I	 	 	 	 	NORFOLK	119	 	 	 	 	1
BH	26	NB0600200	 	19910430	 	BATTLE CREEK	NB	7	4	2	0	N	NB0600000	3600	240A	 	19891101	1170	60	 	1170	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	BATTLE CREEK	119	 	 	 	 	0
BH	26	NB0600300	 	19910430	 	MADISON	NB	7	4	2	1	N	 	3600	240A	 	 	2392	60	 	2370	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	MADISON	119	 	 	 	 	0
BH	26	NB0600400	 	19910430	 	TILDEN	NB	7	4	2	0	N	NB0600000	3600	240A	 	19891101	339	2	 	335	751	60	 	744	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	TILDEN	003	119	 	 	 	0
BH	26	NB0600500	 	19910430	 	NEWMAN GROVE	NB	7	4	2	0	N	NB0600000	3600	240A	 	19891101	797	60	 	790	8	71	 	8	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	NEWMAN GROVE	119	141	 	 	 	0
BH	26	NB0610000	 	19910430	 	CENTRAL CITY	NB	8D	4	2	2	N	 	3600	240A	 	 	5261	61	 	5212	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	MERRICK	121	 	 	 	 	0
BH	26	NB0610100	 	19910430	20020101	CENTRAL CITY	NB	6	4	2	1	N	 	3600	240A	A	 	3029	61	 	3001	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	CENTRAL CITY	121	 	 	 	 	0
BH	26	NB0620000	 	19910430	 	BRIDGEPORT	NB	8D	4	2	2	N	 	3600	240A	 	 	2626	62	 	2602	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	 	 	 	 	 	MORRILL	123	 	 	 	 	0
BH	26	NB0620100	 	19910430	 	BAYARD	NB	7	4	2	1	N	 	3600	240A	 	 	1260	62	 	1248	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	BAYARD	123	 	 	 	 	0
BH	26	NB0620200	 	19910430	 	BRIDGEPORT	NB	7	4	2	1	N	 	3600	240A	 	 	1611	62	 	1596	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	BRIDGEPORT	123	 	 	 	 	0
BH	26	NB0630000	 	19910430	20030101	FULLERTON	NB	8D	4	2	2	N	 	3600	240A	A	 	4081	63	 	4043	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	 	 	 	 	 	NANCE	125	 	 	 	 	0
BH	26	NB0630100	 	19910430	 	FULLERTON	NB	7	4	2	0	N	NB0630000	3600	240A	 	19891101	1392	63	 	1380	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	FULLERTON	125	 	 	 	 	0
BH	26	NB0630200	 	19910430	 	GENOA	NB	7	4	2	0	N	NB0630000	3600	240A	 	19891101	991	63	 	982	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	GENOA	125	 	 	 	 	0
BH	26	NB0640000	 	19910430	20030101	AUBURN	NB	8D	4	2	2	N	 	3600	240A	A	 	4270	64	 	4231	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	NEMAHA	127	 	 	 	 	0
BH	26	NB0640100	 	19910430	 	AUBURN	NB	6	4	2	1	N	 	3600	240A	 	 	3385	64	 	3354	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	AUBURN	127	 	 	 	 	0
BH	26	NB0650000	 	19910430	 	NELSON	NB	8D	4	2	2	N	 	3600	240A	 	 	3033	65	 	3006	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	NUCKOLLS	129	 	 	 	 	0
BH	26	NB0650100	 	19910430	 	SUPERIOR	NB	7	4	2	1	N	 	3600	240A	 	 	2077	65	 	2057	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	SUPERIOR	129	 	 	 	 	0
BH	26	NB0660000	 	19910430	20020101	NEBRASKA CITY	NB	8D	4	2	2	N	 	3600	240A	A	 	6473	66	 	6414	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	OTOE	131	 	 	 	 	0
BH	26	NB0660100	 	19910430	20010101	NEBRASKA CITY	NB	6	4	2	1	N	 	3600	240A	A	 	7304	66	 	7236	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	Z	Z	 	 	 	 	NEBRASKA CITY	131	 	 	 	 	1
BH	26	NB0660200	 	19910430	 	SYRACUSE	NB	7	4	2	1	N	 	3600	240A	 	 	1780	66	 	1764	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	SYRACUSE	131	 	 	 	 	0
BH	26	NB0670000	 	19910430	 	PAWNEE CITY	NB	8D	4	2	2	N	 	3600	240A	 	 	3119	67	 	3091	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	PAWNEE	133	 	 	 	 	0
BH	26	NB0680000	 	19910430	 	GRANT	NB	8D	4	2	2	N	 	3600	240A	 	 	3233	68	 	3204	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	PERKINS	135	 	 	 	 	0
BH	26	NB0680100	 	19910430	 	GRANT	NB	7	4	2	0	N	NB0680000	3600	240A	 	19891101	1238	68	 	1226	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	GRANT	135	 	 	 	 	0
BH	26	NB0690000	 	19910430	20020201	HOLDREDGE	NB	8D	4	2	2	N	 	3600	240A	A	 	4154	69	 	4116	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	PHELPS	137	 	 	 	 	0
BH	26	NB0690100	 	19910430	19980101	HOLDREGE	NB	6	4	2	1	N	 	3600	240A	A	 	5695	69	 	5642	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	HOLDREGE	137	 	 	 	 	0
BH	26	NB0690200	 	19910430	 	BERTRAND	NB	7	4	2	0	N	NB0690000	3600	240A	 	19891101	794	69	 	787	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	BERTRAND	137	 	 	 	 	0
BH	26	NB0700000	 	19910430	 	PIERCE	NB	8D	4	2	2	N	 	3600	240A	 	 	4780	70	 	4735	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	 	 	 	 	 	 	PIERCE	139	 	 	 	 	0
BH	26	NB0700100	 	19910430	 	PIERCE	NB	7	4	2	1	N	 	3600	240A	 	 	1792	70	 	1776	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	PIERCE	139	 	 	 	 	0
BH	26	NB0700200	 	19910430	 	PLAINVIEW	NB	7	4	2	1	N	 	3600	240A	 	 	1367	70	 	1355	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	PLAINVIEW	139	 	 	 	 	0
BH	26	NB0700300	 	19910430	 	OSMOND	NB	7	4	2	0	N	NB0700000	3600	240A	 	19891101	804	70	 	797	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	OSMOND	139	 	 	 	 	0
BH	26	NB0710000	 	19910430	20020101	COLUMBUS	NB	8C	4	2	2	N	 	3600	240A	A	 	10802	71	 	10703	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	PLATTE	141	 	 	 	 	0
BH	26	NB0710100	 	19910430	19980101	COLUMBUS	NB	5	4	2	1	N	 	3600	240A	A	 	21191	71	 	20995	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	COLUMBUS	141	 	 	 	 	0
BH	26	NB0710200	 	19910430	 	HUMPHREY	NB	7	4	2	0	N	NB0710000	3600	240A	 	19891101	794	71	 	787	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	HUMPHREY	141	 	 	 	 	0
BH	26	NB0720000	 	19910430	20030101	OSCEOLA	NB	8D	4	2	2	N	 	3600	240A	A	 	5698	72	 	5645	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	 	Z	Z	 	 	 	 	POLK	143	 	 	 	 	0
BH	26	NB0720200	 	19910430	 	OSCEOLA	NB	7	4	2	0	N	NB0720000	3600	240A	 	19940201	931	72	 	922	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	OSCEOLA	143	 	 	 	 	0
BH	26	NB0730000	 	19910430	 	MC COOK	NB	8D	4	2	2	N	 	3600	240A	 	 	3490	73	 	3458	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	 	Z	 	 	 	 	RED WILLOW	145	 	 	 	 	0
BH	26	NB0730100	 	19910430	20021201	MCCOOK	NB	6	4	2	1	N	 	3600	240A	A	 	8078	73	 	8003	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	MCCOOK	145	 	 	 	 	0
BH	26	NB0740000	 	19910430	 	FALLS CITY	NB	8D	4	2	2	N	 	3600	240A	 	 	4911	74	 	4866	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	RICHARDSON	147	 	 	 	 	0
BH	26	NB0740100	 	19910430	 	FALLS CITY	NB	6	4	2	1	N	 	3600	240A	 	 	4720	74	 	4676	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	FALLS CITY	147	 	 	 	 	0
BH	26	NB0740200	 	19910430	 	HUMBOLDT	NB	7	4	2	0	N	NB0740000	3600	240A	 	19891101	951	74	 	942	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	HUMBOLDT	147	 	 	 	 	0
BH	26	NB0750000	 	19910430	 	BASSETT	NB	8D	4	2	2	N	 	3600	240A	 	 	1774	75	 	1758	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	ROCK	149	 	 	 	 	0
BH	26	NB0750100	 	19910430	 	BASSETT	NB	7	4	2	0	N	NB0750000	3600	240A	 	19891101	751	75	 	744	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	BASSETT	149	 	 	 	 	0
BH	26	NB0760000	 	19910430	20030101	WILBER	NB	8D	4	2	2	N	 	3600	240A	A	 	6118	76	 	6061	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	 	 	 	 	 	 	 	SALINE	151	 	 	 	 	0
BH	26	NB0760100	 	19910430	 	WILBER	NB	7	4	2	1	N	 	3600	240A	 	 	1779	76	 	1763	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	WILBER	151	 	 	 	 	0
BH	26	NB0760200	 	19910430	 	CRETE	NB	6	4	2	1	N	 	3600	240A	 	 	6091	76	 	6035	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	I	Z	 	 	 	 	CRETE	151	 	 	 	 	1
BH	26	NB0760300	 	19910430	 	FRIEND	NB	7	4	2	0	N	NB0760000	3600	240A	 	19891101	1186	76	 	1186	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	FRIEND	151	 	 	 	 	0
BH	26	NB0770000	 	19910430	19980101	PAPILLION	NB	9B	4	2	2	N	 	3600	240A	A	 	50677	77	632	50209	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	SARPY	153	 	 	 	 	0
BH	26	NB0770100	 	19910430	19980101	BELLEVUE	NB	4	4	2	1	N	 	3600	240A	A	 	44847	77	632	44433	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	I	Z	 	 	 	 	BELLEVUE	153	 	 	 	 	1
BH	26	NB0770200	 	19910430	19990101	PAPILLION	NB	5	4	2	1	N	 	3600	240A	A	 	16534	77	632	16382	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	Z	Z	I	 	 	 	 	PAPILLION	153	 	 	 	 	1
BH	26	NB0770300	 	19910430	 	GRETNA	NB	7	4	2	0	N	NB0770000	3600	240A	 	19891101	2380	77	632	2358	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	GRETNA	153	 	 	 	 	0
BH	26	NB0770400	 	19910430	20010101	LA VISTA	NB	5	4	2	1	N	 	3600	240A	A	 	11821	77	632	11712	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	LA VISTA	153	 	 	 	 	0
BH	26	NB0780000	 	19910430	 	WAHOO	NB	8C	4	2	2	N	 	3600	240A	 	 	13769	78	 	13641	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	Z	Z	 	 	 	 	 	SAUNDERS	155	 	 	 	 	0
BH	26	NB0780100	 	19910430	20030101	WAHOO	NB	6	4	2	1	N	 	3600	240A	A	 	3983	78	 	3947	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	WAHOO	155	 	 	 	 	0
BH	26	NB0780200	 	19910430	 	ASHLAND	NB	7	4	2	1	N	 	3600	240A	 	 	2286	78	 	2265	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	 	Z	 	 	 	 	ASHLAND	155	 	 	 	 	0
BH	26	NB0790000	 	19910430	20030201	GERING	NB	8C	4	2	2	N	 	3600	240A	A	 	11950	79	 	11841	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	SCOTTS BLUFF	157	 	 	 	 	0
BH	26	NB0790100	 	19910430	 	SCOTTSBLUFF	NB	5	4	2	1	N	 	3600	240A	 	 	14887	79	 	14749	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	Z	Z	 	 	 	 	 	SCOTTSBLUFF	157	 	 	 	 	0
BH	26	NB0790200	 	19910430	20020101	GERING	NB	6	4	2	1	N	 	3600	240A	A	 	7832	79	 	7760	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	GERING	157	 	 	 	 	0
BH	26	NB0790300	 	19910430	 	MITCHELL	NB	7	4	2	1	N	 	3600	240A	 	 	1850	79	 	1833	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	MITCHELL	157	 	 	 	 	0
BH	26	NB0790400	 	19910430	 	LYMAN	NB	7	4	2	0	N	NB0790000	3600	240A	 	19891101	425	79	 	421	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	LYMAN	157	 	 	 	 	0
BH	26	NB0790600	 	20020723	20020501	MINATARE	NB	7	4	2	1	N	 	3600	240A	A	 	818	79	 	811	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	Z	Z	Z	 	 	 	 	MINATARE	157	 	 	 	 	0
BH	26	NB0800000	 	19910430	20010501	SEWARD	NB	8D	4	2	2	N	 	3600	240A	A	 	8192	80	 	8117	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	SEWARD	159	 	 	 	 	0
BH	26	NB0800100	 	19910430	20020801	SEWARD	NB	6	4	2	1	N	 	3600	240A	A	 	6385	80	 	6326	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	SEWARD	159	 	 	 	 	0
BH	26	NB0800200	 	19910430	 	MILFORD	NB	7	4	2	1	N	 	3600	240A	 	 	2092	80	 	2072	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	MILFORD	159	 	 	 	 	0
BH	26	NB0810000	 	19910430	 	RUSHVILLE	NB	8D	4	2	2	N	 	3600	240A	 	 	4489	81	 	4447	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	SHERIDAN	161	 	 	 	 	0
BH	26	NB0810100	 	19910430	19980101	GORDON	NB	7	4	2	1	N	 	3600	240A	A	 	1774	81	 	1758	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	GORDON	161	 	 	 	 	0
BH	26	NB0810200	 	19910430	 	RUSHVILLE	NB	7	4	2	0	N	NB0810000	3600	240A	 	19891101	1009	81	 	1000	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	RUSHVILLE	161	 	 	 	 	0
BH	26	NB0820000	 	19910430	 	LOUP CITY	NB	8D	4	2	2	N	 	3600	240A	 	 	3353	82	 	3322	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	SHERMAN	163	 	 	 	 	0
BH	26	NB0820100	 	19910430	 	LOUP CITY	NB	7	4	2	0	N	NB0820000	3600	240A	 	19891101	1006	82	 	997	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	LOUP CITY	163	 	 	 	 	0
BH	26	NB0830000	 	19910430	 	HARRISON	NB	8D	4	2	2	N	 	3600	240A	 	 	1491	83	 	1477	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	SIOUX	165	 	 	 	 	0
BH	26	NB0840000	 	19910430	 	STANTON	NB	8D	4	2	2	N	 	3600	240A	 	 	6522	84	 	6462	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	STANTON	167	 	 	 	 	0
BH	26	NB0840100	 	19910430	 	STANTON	NB	7	4	2	0	N	NB0840000	3600	240A	 	19980201	1644	84	 	1629	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	STANTON	167	 	 	 	 	0
BH	26	NB0850000	 	19910430	 	HEBRON	NB	8D	4	2	2	N	 	3600	240A	 	 	6118	85	 	6062	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	THAYER	169	 	 	 	 	0
BH	26	NB0860000	 	19910430	 	THEDFORD	NB	8D	4	2	2	N	 	3600	240A	 	 	737	86	 	730	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	THOMAS	171	 	 	 	 	0
BH	26	NB0870000	 	19910430	 	PENDER	NB	8D	4	2	2	N	 	3600	240A	 	 	2046	87	 	1979	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	 	 	 	 	 	THURSTON	173	 	 	 	 	0
