REC_BH	STATNUM	ORI	BINCIDNO	ORIADDDT	ORINIBRS	CITY	STATECOD	POPGRP	DIVISN	REGION	AGINDIC	CORECTY	COVBYORI	FIELDNO	JUDDIST	NBRSFLG	INACTDTE	POP1	COUNTY1	MSA1	LSTPOP1	POP2	COUNTY2	MSA2	LSTPOP2	POP3	COUNTY3	MSA3	LSTPOP3	POP4	COUNTY4	MSA4	LSTPOP4	POP5	COUNTY5	MSA5	LSTPOP5	MASTERYR	QTR1ACT	QTR2ACT	QTR3ACT	QTR4ACT	F1QACT	F2QACT	F3QACT	F4QACT	AGNAME	CFIPS1	CFIPS2	CFIPS3	CFIPS4	CFIPS5	HC_FLAG
BH	9	FL0408000	 	20010924	 	MADISON	FL	8D	5	3	6	N	 	3330	085N	 	 	0	40	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	FGC: MADISON COUNTY	079	 	 	 	 	0
BH	9	FL0409000	 	19971208	 	MADISON	FL	8D	5	3	4	N	 	3330	085N	 	 	0	40	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	HP: MADISON COUNTY	079	 	 	 	 	0
BH	9	FL040DB00	 	20001013	 	FL	FL	8D	5	3	0	N	FL0400000	3330	085N	 	20000101	0	40	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MADISON CO DIV BEVERAGE	079	 	 	 	 	0
BH	9	FL040DL00	 	20001013	 	FL	FL	8D	5	3	0	N	FL0400000	3330	085N	 	20000101	0	40	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MADISON CO CRIM LAW ENF	079	 	 	 	 	0
BH	9	FL040GM00	 	20001013	 	FL	FL	8D	5	3	0	N	FL0370800	3330	085N	 	20000101	0	40	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MADISON CO GAME FWF COMM	079	 	 	 	 	0
BH	9	FL040HP00	 	20001013	 	FL	FL	8D	5	3	0	N	FL0409000	3330	085N	 	20000101	0	40	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MADISON HIGHWAY PATROL	079	 	 	 	 	0
BH	9	FL040MP00	 	20001013	 	FL	FL	8D	5	3	0	N	FL0404000	3330	085N	 	20000101	0	40	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MADISON CO MARINE PATROL	079	 	 	 	 	0
BH	9	FL0410000	 	19910430	 	BRADENTON FL	FL	9A	5	3	2	N	 	3880	080M	 	 	267132	41	612	260173	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	I	Z	 	 	 	 	MANATEE	081	 	 	 	 	1
BH	9	FL0410100	 	19910430	 	BRADENTON	FL	7	5	3	0	N	FL0410000	3880	080M	 	19891101	1564	41	612	1545	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	ANNA MARIA	081	 	 	 	 	0
BH	9	FL0410200	 	19910430	 	BRADENTON	FL	3	5	3	1	Y	 	3880	080M	 	 	51023	41	612	50878	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	BRADENTON	081	 	 	 	 	0
BH	9	FL0410300	 	19910430	 	BRADENTON BEACH	FL	7	5	3	1	N	 	3880	080M	 	 	1196	41	612	1203	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	BRADENTON BEACH	081	 	 	 	 	0
BH	9	FL0410400	 	19910430	 	HOLMES BEACH	FL	6	5	3	1	N	 	3880	080M	 	 	4000	41	612	3941	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	HOLMES BEACH	081	 	 	 	 	0
BH	9	FL0410500	 	19910430	 	LONGBOAT KEY	FL	6	5	3	1	N	 	3880	080M	 	 	4567	58	612	4585	2459	41	612	2463	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	LONGBOAT KEY	115	081	 	 	 	0
BH	9	FL0410600	 	19910430	 	PALMETTO	FL	5	5	3	1	N	 	3880	080M	 	 	12911	41	612	12948	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	PALMETTO	081	 	 	 	 	0
BH	9	FL0414000	 	20000726	 	TALLAHASSEE	FL	9D	5	3	6	N	 	3880	080M	 	 	0	41	612	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	DEP DLE: MANATEE COUNTY	081	 	 	 	 	0
BH	9	FL0415000	 	20100720	 	TALLAHASSEE	FL	9D	5	3	6	N	 	3880	080M	 	 	0	41	612	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	DAB&T: MANATEE COUNTY	081	 	 	 	 	0
BH	9	FL0418000	 	20010924	 	BRADENTON	FL	9D	5	3	6	N	 	3880	080M	 	 	0	41	612	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	FGC: MANATEE COUNTY	081	 	 	 	 	0
BH	9	FL0419000	 	19971208	 	BRADENTON	FL	9D	5	3	4	N	 	3880	080M	 	 	0	41	612	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	HP: MANATEE COUNTY	081	 	 	 	 	0
BH	9	FL041DB00	 	20001013	 	FL	FL	9D	5	3	0	N	FL0410000	3880	080M	 	20000101	0	41	612	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MANATEE CO DIV BEVERAGE	081	 	 	 	 	0
BH	9	FL041DL00	 	20001013	 	FL	FL	9D	5	3	0	N	FL0410000	3880	080M	 	20000101	0	41	612	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MANATEE CO CRIM LAW ENF	081	 	 	 	 	0
BH	9	FL041GM00	 	20001013	 	FL	FL	9D	5	3	0	N	FL0370800	3880	080M	 	20000101	0	41	612	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MANATEE CO GAME FWF COMM	081	 	 	 	 	0
BH	9	FL041HP00	 	20001013	 	FL	FL	9D	5	3	0	N	FL0419000	3880	080M	 	20000101	0	41	612	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MANATEE HIGHWAY PATROL	081	 	 	 	 	0
BH	9	FL041MP00	 	20001013	 	FL	FL	9D	5	3	0	N	FL0414000	3880	080M	 	20000101	0	41	612	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MANATEE CO MARINE PATROL	081	 	 	 	 	0
BH	9	FL0420000	 	19910430	 	OCALA	FL	9A	5	3	2	N	 	3330	080M	 	 	274223	42	619	273443	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	MARION	083	 	 	 	 	0
BH	9	FL0420100	 	19910430	 	OCALA	FL	3	5	3	1	Y	 	3330	080M	 	 	57144	42	619	57288	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	OCALA	083	 	 	 	 	0
BH	9	FL0420200	 	19910430	 	BELLEVIEW	FL	6	5	3	1	N	 	3330	080M	 	 	4532	42	619	4571	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	BELLEVIEW	083	 	 	 	 	0
BH	9	FL0420300	 	19910430	 	DUNNELLON	FL	7	5	3	1	N	 	3330	080M	 	 	1750	42	619	1764	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	DUNNELLON	083	 	 	 	 	0
BH	9	FL0420400	 	20001013	 	OCALA	FL	9D	5	3	0	N	FL0370800	3330	080M	 	20000101	0	42	619	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MARION CO FWF COM OCALIA	083	 	 	 	 	0
BH	9	FL0420900	 	20110913	 	TALLAHASSEE	FL	9E	5	3	6	N	 	3330	080M	 	 	0	42	619	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	DOC, OIG: MARION COUNTY	083	 	 	 	 	0
BH	9	FL0424000	 	20000726	 	TALLAHASSEE	FL	9D	5	3	6	N	 	3330	080M	 	 	0	42	619	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	DEP DLE: MARION COUNTY	083	 	 	 	 	0
BH	9	FL0425000	 	20001013	 	TALLAHASSEE	FL	9D	5	3	6	N	 	3330	080M	 	 	0	42	619	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	DAB&T: MARION COUNTY	083	 	 	 	 	0
BH	9	FL0428000	 	20020724	 	OCALA	FL	9D	5	3	6	N	 	3330	080M	 	 	0	42	619	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	FGC: MARION COUNTY	083	 	 	 	 	0
BH	9	FL0429000	 	19971208	 	OCALA	FL	9D	5	3	4	N	 	3330	080M	 	 	0	42	619	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	HP: MARION COUNTY	083	 	 	 	 	0
BH	9	FL042DB00	 	20001013	 	FL	FL	9D	5	3	0	N	FL0420000	3330	080M	 	20000101	0	42	619	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MARION CO DIV BEVERAGE	083	 	 	 	 	0
BH	9	FL042DL00	 	20001013	 	FL	FL	9D	5	3	0	N	FL0420000	3330	080M	 	20000101	0	42	619	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MARION CO CRIM LAW ENF	083	 	 	 	 	0
BH	9	FL042GM00	 	20001013	 	FL	FL	9D	5	3	0	N	FL0370800	3330	080M	 	20000101	0	42	619	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MARION CO GAME FWF COMM	083	 	 	 	 	0
BH	9	FL042HP00	 	20001013	 	FL	FL	9D	5	3	0	N	FL0429000	3330	080M	 	20000101	0	42	619	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MARION HIGHWAY PATROL	083	 	 	 	 	0
BH	9	FL042MP00	 	20001013	 	FL	FL	9D	5	3	0	N	FL0424000	3330	080M	 	20000101	0	42	619	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MARION CO MARINE PATROL	083	 	 	 	 	0
BH	9	FL0430000	 	19910430	 	STUART	FL	9A	5	3	2	N	 	3460	090S	 	 	131355	43	686	130701	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	MARTIN	085	 	 	 	 	0
BH	9	FL0430100	 	19910430	 	STUART	FL	5	5	3	1	N	 	3460	090S	 	 	15920	43	686	15932	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	STUART	085	 	 	 	 	0
BH	9	FL0430200	 	19910430	 	HOBE SOUND	FL	7	5	3	1	N	 	3460	090S	 	 	843	43	686	834	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	JUPITER ISLAND	085	 	 	 	 	0
BH	9	FL0430300	 	19910430	 	SEWALLS POINT	FL	7	5	3	1	N	 	3460	090S	 	 	2055	43	686	2040	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	SEWALL'S POINT	085	 	 	 	 	0
BH	9	FL0430600	 	20120718	 	TALLAHASSEE	FL	9E	5	3	6	N	 	3330	090S	 	 	0	43	686	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	DOC, OIG: MARTIN COUNTY	085	 	 	 	 	0
BH	9	FL0434000	 	20000726	 	TALLAHASSEE	FL	9D	5	3	6	N	 	3460	090S	 	 	0	43	686	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	DEP DLE: MARTIN COUNTY	085	 	 	 	 	0
BH	9	FL0435000	 	20100720	 	TALLAHASSEE	FL	9D	5	3	6	N	 	3460	090S	 	 	0	43	686	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	DAB&T: MARTIN COUNTY	085	 	 	 	 	0
BH	9	FL0438000	 	20010924	 	HOBBE SOUND	FL	9D	5	3	6	N	 	3460	090S	 	 	0	43	686	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	FGC: MARTIN COUNTY	085	 	 	 	 	0
BH	9	FL0439000	 	19971208	 	FORT PIERCE	FL	9D	5	3	4	N	 	3460	090S	 	 	0	43	686	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	HP: MARTIN COUNTY	085	 	 	 	 	0
BH	9	FL043DB00	 	20001013	 	FL	FL	9D	5	3	0	N	FL0430000	3460	090S	 	20000101	0	43	686	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MARTIN CO DIV BEVERAGE	085	 	 	 	 	0
BH	9	FL043DL00	 	20001013	 	FL	FL	9D	5	3	0	N	FL0430000	3460	090S	 	20000101	0	43	686	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MARTIN CO CRIM LAW ENF	085	 	 	 	 	0
BH	9	FL043GM00	 	20001013	 	FL	FL	9D	5	3	0	N	FL0370800	3460	090S	 	20000101	0	43	686	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MARTIN CO GAME FWF COMM	085	 	 	 	 	0
BH	9	FL043HP00	 	20001013	 	FL	FL	9D	5	3	0	N	FL0439000	3460	090S	 	20000101	0	43	686	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MARTIN HIGHWAY PATROL	085	 	 	 	 	0
BH	9	FL043MP00	 	20001013	 	FL	FL	9D	5	3	0	N	FL0434000	3460	090S	 	20000101	0	43	686	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MARTIN CO MARINE PATROL	085	 	 	 	 	0
BH	9	FL0440000	 	19910430	 	KEY WEST	FL	8B	5	3	2	N	 	3460	090S	 	 	49635	44	 	48815	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	MONROE	087	 	 	 	 	0
BH	9	FL0440100	 	19910430	 	KEY WEST	FL	4	5	3	1	N	 	3460	090S	 	 	25185	44	 	25249	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	KEY WEST	087	 	 	 	 	0
BH	9	FL0440200	 	19971208	 	KEY COLONY BEACH	FL	7	5	3	1	N	 	3460	090S	 	 	819	44	 	817	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	KEY COLONY BEACH	087	 	 	 	 	0
BH	9	FL0440300	 	19971209	 	LAYTON	FL	7	5	3	0	N	FL0440000	3460	090S	 	19971201	187	44	 	189	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	LAYTON	087	 	 	 	 	0
BH	9	FL0440400	 	19971209	 	KEY WEST	FL	7	5	3	0	N	FL0440000	3460	090S	 	19971201	0	44	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MUNSON ISLAND	087	 	 	 	 	0
BH	9	FL0440500	 	20001013	 	FORT MYERS	FL	8D	5	3	0	N	FL0440000	3460	090S	 	20000101	0	44	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MONROE CO DLE KEY WEST	087	 	 	 	 	0
BH	9	FL0444000	 	20000505	 	MARATHON	FL	8D	5	3	6	N	 	3460	090S	 	 	0	44	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	DEP DLE: MONROE COUNTY	087	 	 	 	 	0
BH	9	FL0445000	 	20001013	 	TALLAHASSEE	FL	8D	5	3	6	N	 	3460	090S	 	 	0	44	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	DAB&T: MONROE COUNTY	087	 	 	 	 	0
BH	9	FL0448000	 	20010924	 	MARATHON	FL	8D	5	3	6	N	 	3460	090S	 	 	0	44	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	FGC: MONROE COUNTY	087	 	 	 	 	0
BH	9	FL0449000	 	19971209	 	MARATHON	FL	8D	5	3	4	N	 	3460	090S	 	 	0	44	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	HP: MONROE COUNTY	087	 	 	 	 	0
BH	9	FL0449100	 	20001013	 	MIAMI	FL	8D	5	3	0	N	FL0449000	3460	090S	 	20000101	0	44	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MONROE CO SHP KEY WEST	087	 	 	 	 	0
BH	9	FL044DB00	 	20001013	 	FL	FL	8D	5	3	0	N	FL0440000	3460	090S	 	20000101	0	44	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MONROE CO DIV BEVERAGE	087	 	 	 	 	0
BH	9	FL044DL00	 	20001013	 	FL	FL	8D	5	3	0	N	FL0440000	3460	090S	 	20000101	0	44	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MONROE CO CRIM LAW ENF	087	 	 	 	 	0
BH	9	FL044GM00	 	20001013	 	FL	FL	8D	5	3	0	N	FL0370800	3460	090S	 	20000101	0	44	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MONROE CO GAME FWF COMM	087	 	 	 	 	0
BH	9	FL044HP00	 	20001013	 	FL	FL	8D	5	3	0	N	FL0449000	3460	090S	 	20000101	0	44	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MONROE HIGHWAY PATROL	087	 	 	 	 	0
BH	9	FL044MP00	 	20001013	 	FL	FL	8D	5	3	0	N	FL0444000	3460	090S	 	20000101	0	44	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MONROE CO MARINE PATROL	087	 	 	 	 	0
BH	9	FL0450000	 	19910430	 	YULEE	FL	9B	5	3	2	N	 	3330	080M	 	 	63516	45	386	63424	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	NASSAU	089	 	 	 	 	0
BH	9	FL0450100	 	19910430	 	FERNANDINA BEACH	FL	5	5	3	1	N	 	3330	080M	 	 	11770	45	386	11783	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	FERNANDINA BEACH	089	 	 	 	 	0
BH	9	FL0450200	 	19910430	 	YULEE	FL	7	5	3	0	N	FL0450000	3330	080M	 	19891101	1165	45	386	1151	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	CALLAHAN	089	 	 	 	 	0
BH	9	FL0450300	 	19971209	 	HILLIARD	FL	6	5	3	0	N	FL0450000	3330	080M	 	19980101	3093	45	386	3166	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	HILLIARD	089	 	 	 	 	0
BH	9	FL0454000	 	20000726	 	TALLAHASSEE	FL	9D	5	3	6	N	 	3330	080M	 	 	0	45	386	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	DEP DLE: NASSAU COUNTY	089	 	 	 	 	0
BH	9	FL0455000	 	20100720	 	TALLAHASSEE	FL	9D	5	3	6	N	 	3330	080M	 	 	0	45	386	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	DAB&T: NASSAU COUNTY	089	 	 	 	 	0
BH	9	FL0458000	 	20020724	 	JACKSONVILLE	FL	9D	5	3	6	N	 	3330	080M	 	 	0	45	386	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	FGC: NASSAU COUNTY	089	 	 	 	 	0
BH	9	FL0459000	 	19971209	 	EAST PALATKA	FL	9D	5	3	4	N	 	3330	080M	 	 	0	45	386	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	HP: NASSAU COUNTY	089	 	 	 	 	0
BH	9	FL045DB00	 	20001013	 	FL	FL	9D	5	3	0	N	FL0450000	3330	080M	 	20000101	0	45	386	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	NASSAU CO DIV BEVERAGE	089	 	 	 	 	0
BH	9	FL045DL00	 	20001013	 	FL	FL	9D	5	3	0	N	FL0450000	3330	080M	 	20000101	0	45	386	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	NASSAU CO CRIM LAW ENF	089	 	 	 	 	0
BH	9	FL045GM00	 	20001013	 	FL	FL	9D	5	3	0	N	FL0370800	3330	080M	 	20000101	0	45	386	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	NASSAU CO GAME FWF COMM	089	 	 	 	 	0
BH	9	FL045HP00	 	20001013	 	FL	FL	9D	5	3	0	N	FL0459000	3330	080M	 	20000101	0	45	386	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	NASSAU HIGHWAY PATROL	089	 	 	 	 	0
BH	9	FL045MP00	 	20001013	 	FL	FL	9D	5	3	0	N	FL0454000	3330	080M	 	20000101	0	45	386	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	NASSAU CO MARINE PATROL	089	 	 	 	 	0
BH	9	FL0460000	 	19910430	 	SHALIMAR	FL	9A	5	3	2	N	 	3330	085N	 	 	130878	46	195	125328	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	OKALOOSA	091	 	 	 	 	0
BH	9	FL0460100	 	19910430	 	CRESTVIEW	FL	5	5	3	1	Y	 	3330	085N	 	 	22818	46	195	21574	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	CRESTVIEW	091	 	 	 	 	0
BH	9	FL0460200	 	19910430	 	FORT WALTON BEACH	FL	5	5	3	1	Y	 	3330	085N	 	 	20568	46	195	20063	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	FORT WALTON BEACH	091	 	 	 	 	0
BH	9	FL0460300	 	19910430	 	NICEVILLE	FL	5	5	3	1	N	 	3330	085N	 	 	13880	46	195	13118	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	NICEVILLE	091	 	 	 	 	0
BH	9	FL0460400	 	19910430	 	VALPARAISO	FL	6	5	3	1	N	 	3330	085N	 	 	5138	46	195	5164	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	VALPARAISO	091	 	 	 	 	0
BH	9	FL0460500	 	19971209	 	SHALIMAR	FL	7	5	3	1	N	 	3330	085N	 	 	773	46	195	738	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	SHALIMAR	091	 	 	 	 	0
BH	9	FL0460600	 	19910430	 	SHALIMAR	FL	7	5	3	0	N	FL0460000	3330	085N	 	19891101	410	46	195	394	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	CINCO BAYOU	091	 	 	 	 	0
BH	9	FL0460700	 	19910430	 	EGLIN AFB	FL	7	5	3	0	N	FL0460000	3330	085N	 	19971201	0	46	195	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	OKALOOSA COUNTY AIR TERM	091	 	 	 	 	0
BH	9	FL0460800	 	19910430	 	LAUREL HILL	FL	7	5	3	0	N	FL0460000	3330	085N	 	19891101	569	46	195	552	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	LAUREL HILL	091	 	 	 	 	0
BH	9	FL0460900	 	19990723	 	MARY ESTHER	FL	6	5	3	0	N	FL0460000	3330	085N	 	20021201	4132	46	195	3963	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	MARY ESTHER	091	 	 	 	 	0
BH	9	FL0461000	 	20001013	 	FORT WALTON BEACH	FL	9D	5	3	0	N	FL0460000	3330	085N	 	20000101	0	46	195	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	OKALOOSA CO DLE FT WTN B	091	 	 	 	 	0
BH	9	FL0464000	 	20000726	 	TALLAHASSEE	FL	9D	5	3	6	N	 	3330	085N	 	 	0	46	195	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	DEP DLE: OKALOOSA COUNTY	091	 	 	 	 	0
BH	9	FL0465000	 	20100720	 	TALLAHASSEE	FL	9D	5	3	6	N	 	3330	085N	 	 	0	46	195	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	DAB&T: OKALOOSA COUNTY	091	 	 	 	 	0
BH	9	FL0468000	 	20020724	 	CRESTVIEW	FL	9D	5	3	6	N	 	3330	085N	 	 	0	46	195	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	 	 	 	 	 	 	 	 	FGC: OKALOOSA COUNTY	091	 	 	 	 	0
BH	9	FL0469000	 	19971209	 	CRESTVIEW	FL	9D	5	3	4	N	 	3330	085N	 	 	0	46	195	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	Z	Z	 	 	 	 	HP: OKALOOSA COUNTY	091	 	 	 	 	0
